,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8,feature 9,feature 10,feature 11,feature 12,feature 13,feature 14,feature 15,feature 16,feature 17,Cover_Type
10,0.17673716012084584,0.375,0.6122448979591836,0.03127326880119136,0.2325581395348837,0.18690353839377477,-0.17044889956351378,-0.21446140882093434,0.9033723163399006,0.1880124757079439,0.008039199384082181,0.03935788467164086,0.0021103805958266175,0.690545770408134,-0.48449858239685245,-0.039982849417606756,-77.9032102648806,4
11,0.7416918429003021,0.2111111111111111,0.26530612244897955,0.06329113924050633,0.2136627906976744,0.4162384378211716,-0.1349614275422961,-0.11069781409350779,-0.08177068926044938,-0.12047878361116762,-0.02327627076954385,-0.16001574424094253,-0.020759545157555667,0.30132268285208125,0.8750140620202604,-0.055173563137837056,-33.56084648508718,7
12,0.1012084592145015,0.2111111111111111,0.32653061224489793,0.03127326880119136,0.20930232558139533,0.07106151813243282,-0.17044889956351408,-0.2144614088209357,0.9033723163399052,0.18801247570789423,0.0080391993841229,0.03935788467159843,0.0021103805958520953,0.690545770408134,-0.48449858239685245,-0.039982849417606756,-47.4667719618256,4
13,0.7421953675730111,0.11111111111111112,0.3061224489795918,0.044676098287416234,0.2136627906976744,0.1844075759800323,-0.14277999537398106,-0.12681648609535803,-0.11433304137982049,-0.21472263594067184,0.7702908130226868,0.4813424638284718,0.013869012212506707,0.11783943647410806,0.09998352402639925,1.1134416701513534,-20.559226429586708,7
14,0.38368580060422963,0.525,0.2040816326530612,0.044676098287416234,0.188953488372093,0.32065775950668035,-0.15767498018212595,-0.16630638212068258,-0.32979782651907374,0.8770561615884708,0.013796883025139657,0.06372812355484242,0.002689595239052434,-0.6814133161472294,-0.14159317927275952,-0.027976629093197265,24.484755537974596,5
15,0.3368580060422961,0.12222222222222223,0.42857142857142855,0.022338049143708117,0.20639534883720928,0.13992071648803406,-0.09442076098469475,-0.05519803225517956,-0.023747083486138,-0.02777784275198463,-0.003730536901650227,-0.016021768351141594,0.0011363658108685779,-0.6814133161472294,-0.14159317927275952,-0.027976629093197265,-44.42270124884575,6
16,0.20543806646525686,0.35555555555555557,0.7551020408163265,0.23008190618019358,0.45639534883720934,0.10659227719864924,-0.170448899563514,-0.2144614088209372,0.9033723163398968,0.18801247570790894,0.008039199384121343,0.03935788467162761,0.0021103805958442193,0.690545770408134,-0.48449858239685245,-0.039982849417606756,-111.22327355432981,4
17,0.5835850956696877,0.10277777777777779,0.24489795918367346,0.23008190618019358,0.3328488372093023,0.31478490676846277,-0.1382588313440388,-0.11717100134157414,-0.0931473799347083,-0.14971114594066184,-0.042171274278397106,-0.378186728543489,0.7175612858819055,-0.6814133161472294,-0.14159317927275952,-0.027976629093197265,-9.912786122904594,1
18,0.13343403826787514,0.06666666666666667,0.6938775510204082,0.11169024571854058,0.34883720930232553,0.044046395536631915,0.8783776003969956,0.0657779357592548,0.01613067139328025,0.015104233891859152,0.0011453133713646224,0.005929924315079122,0.0003015942712320588,0.690545770408134,-0.48449858239685245,-0.039982849417606756,-47.24799097762148,6
19,0.23262839879154074,0.9861111111111112,0.22448979591836732,0.0,0.1947674418604651,0.21597415944795184,0.8783776003969956,0.0657779357592548,0.01613067139328025,0.015104233891859152,0.0011453133713646224,0.005929924315079122,0.0003015942712320588,0.690545770408134,-0.48449858239685245,-0.039982849417606756,23.768380208567724,6
20,0.5855991943605237,0.9833333333333334,0.3469387755102041,0.2822040208488459,0.4375,0.1526941711936573,-0.10207459111567663,-0.06364061686449594,-0.03378260427992763,-0.04347539590568551,-0.0020077331255274077,-0.023090982407192432,0.006765937945344127,-0.6814133161472294,-0.14159317927275952,-0.027976629093197265,25.443009039135806,2
21,0.243705941591138,0.3111111111111111,0.7551020408163265,0.14296351451973194,0.34883720930232553,0.05931581265599765,-0.170448899563514,-0.2144614088209372,0.9033723163398968,0.18801247570790894,0.008039199384121329,0.039357884671627624,0.002110380595844192,0.690545770408134,-0.48449858239685245,-0.039982849417606756,-133.2300652695892,4
22,0.41993957703927487,0.9805555555555556,0.4693877551020408,0.1303052866716307,0.34011627906976744,0.17662604610189397,-0.12826351599755442,-0.09867956134659134,-0.06385815140425576,-0.08613719193314726,-0.011711533382886595,-0.06964063160118644,-0.006118233444771804,-0.6814133161472294,-0.14159317927275952,-0.027976629093197265,26.333549745870993,2
23,0.6958710976837865,0.8583333333333334,0.32653061224489793,0.11169024571854058,0.27761627906976744,0.022023197768315957,-0.14224235303336713,-0.1256279381828104,-0.11147395347901608,-0.20430235257193682,-0.6334881659490692,0.6519351519480765,0.015839468188739863,0.11783943647410806,0.09998352402639925,1.1134416701513534,70.87657084110185,1
24,0.595166163141994,0.9444444444444445,0.3469387755102041,0.4698436336559941,0.5305232558139534,0.09293789458229335,-0.13810009429804235,-0.11681181988281047,-0.09223954813995411,-0.14999967524722696,-0.04076817314062123,-0.3537849191228329,-0.6952783729036419,0.30132268285208125,0.8750140620202604,-0.055173563137837056,41.824331562097626,2
25,0.38519637462235656,0.13333333333333333,0.26530612244897955,0.39612807148175727,0.27906976744186046,0.4354720305388342,0.8783776003969956,0.0657779357592548,0.01613067139328025,0.015104233891859152,0.0011453133713646224,0.005929924315079122,0.0003015942712320588,-0.6814133161472294,-0.14159317927275952,-0.027976629093197265,-21.477747715135383,1
26,0.756294058408862,0.47500000000000003,0.44897959183673464,0.20104244229337304,0.39244186046511625,0.561297900455146,-0.1349614275422961,-0.11069781409350984,-0.08177068926044337,-0.1204787836112117,-0.023276270769523932,-0.16001574424098902,-0.020759545157555494,-0.6814133161472294,-0.14159317927275952,-0.027976629093197265,-2.57982412996217,7
27,0.20594159113796584,0.9638888888888889,0.26530612244897955,0.0,0.1947674418604651,0.17691968873880487,-0.09592664644295146,-0.05648037774153151,-0.023984097310661256,-0.026031679915996107,-0.003572474457642685,-0.017175797182908507,-0.0006748723543173304,0.690545770408134,-0.48449858239685245,-0.039982849417606756,30.976241512841828,4
28,0.5770392749244713,0.030555555555555558,0.2857142857142857,0.1496649292628444,0.25726744186046513,0.017618558214652767,-0.10556853648844414,-0.06792969844613649,-0.03702914063959709,-0.015562761517031622,-0.0029194873233327223,-0.0205532869036832,-0.012916764326373939,0.30132268285208125,0.8750140620202604,-0.055173563137837056,8.305578971154583,1
29,0.5307150050352467,0.24166666666666667,0.5306122448979591,0.31571109456440805,0.07994186046511627,0.07106151813243282,-0.13810009429804235,-0.11681181988281047,-0.09223954813995411,-0.14999967524722696,-0.04076817314062123,-0.3537849191228329,-0.6952783729036419,0.30132268285208125,0.8750140620202604,-0.055173563137837056,-95.21923795164543,5
30,0.2910372608257805,0.7833333333333333,0.2040816326530612,0.14147431124348472,0.18313953488372092,0.1434444281309646,-0.13416438937214362,-0.10919002642465667,-0.07922858040293591,-0.11467139211068471,-0.020886109906074306,-0.13906897462915654,-0.017951877647545356,0.690545770408134,-0.48449858239685245,-0.039982849417606756,61.53482006348534,6
31,0.6409869083585096,0.7416666666666667,0.4081632653061224,0.189873417721519,0.2558139534883721,0.027896050506533546,-0.10556853648844414,-0.06792969844613649,-0.03702914063959709,-0.015562761517031622,-0.0029194873233327223,-0.0205532869036832,-0.012916764326373939,0.11783943647410806,0.09998352402639925,1.1134416701513534,96.07267070447983,1
32,0.43705941591137965,0.14166666666666666,0.24489795918367346,0.16232315711094564,0.2892441860465116,0.03553075906621641,-0.2610084297147796,0.9018957621627295,0.05323255106562651,0.043380452852001275,0.002917874988718324,0.014907284118746502,0.0007932870839144449,0.30132268285208125,0.8750140620202604,-0.055173563137837056,-21.08570365321894,5
33,0.15961732124874106,0.39166666666666666,0.6938775510204082,0.08041697691734923,0.2819767441860465,0.16385259139627073,-0.170448899563514,-0.2144614088209372,0.9033723163398968,0.18801247570790894,0.008039199384121329,0.039357884671627624,0.002110380595844192,0.690545770408134,-0.48449858239685245,-0.039982849417606756,-80.76527176818905,4
34,0.7779456193353473,0.16944444444444445,0.26530612244897955,0.3410275502606106,0.2688953488372093,0.11261195125532227,-0.11606203123932236,-0.08026856961254868,-0.04398417445402942,-0.05349832974776163,-0.005747711003719992,-0.03214619332471749,-0.002086480624175042,0.11783943647410806,0.09998352402639925,1.1134416701513534,-30.24248478008421,7
35,0.1837865055387713,0.2638888888888889,0.18367346938775508,0.0,0.1947674418604651,0.06900601967405667,-0.170448899563514,-0.2144614088209372,0.9033723163398968,0.18801247570790894,0.008039199384121329,0.039357884671627624,0.002110380595844192,0.690545770408134,-0.48449858239685245,-0.039982849417606756,-17.23840049707204,4
36,0.43051359516616317,0.28055555555555556,0.4897959183673469,0.14147431124348472,0.31976744186046513,0.03200704742328586,-0.13810009429804235,-0.11681181988281047,-0.09223954813995411,-0.14999967524722696,-0.04076817314062123,-0.3537849191228329,-0.6952783729036419,0.30132268285208125,0.8750140620202604,-0.055173563137837056,-85.48297888460074,5
37,0.243705941591138,0.33611111111111114,0.7346938775510203,0.1303052866716307,0.34883720930232553,0.04977242695639406,-0.170448899563514,-0.2144614088209372,0.9033723163398968,0.18801247570790894,0.008039199384121329,0.039357884671627624,0.002110380595844192,0.690545770408134,-0.48449858239685245,-0.039982849417606756,-118.45615499633753,4
38,0.7421953675730111,0.2888888888888889,0.3061224489795918,0.15785554728220402,0.2761627906976744,0.11114373807076787,-0.10207459111567663,-0.06364061686449594,-0.03378260427992763,-0.04347539590568551,-0.0020077331255274077,-0.023090982407192432,0.006765937945344127,0.11783943647410806,0.09998352402639925,1.1134416701513534,-45.568388628269865,7
39,0.21500503524672698,0.47500000000000003,0.12244897959183673,0.22338049143708116,0.23546511627906974,0.018646307443840843,0.8783776003969956,0.0657779357592548,0.01613067139328025,0.015104233891859152,0.0011453133713646224,0.005929924315079122,0.0003015942712320588,0.690545770408134,-0.48449858239685245,-0.039982849417606756,15.46536801390493,4
40,0.7824773413897281,0.2638888888888889,0.4081632653061224,0.2494415487714073,0.4549418604651163,0.5657025400088093,-0.1349614275422961,-0.11069781409350984,-0.08177068926044337,-0.1204787836112117,-0.023276270769523932,-0.16001574424098902,-0.020759545157555494,-0.6814133161472294,-0.14159317927275952,-0.027976629093197265,-65.53402380234654,7
41,0.09415911379657604,0.7972222222222223,0.42857142857142855,0.03127326880119136,0.21220930232558138,0.10145353105270885,-0.13091012599552704,-0.10328360388187108,-0.07039756525576446,-0.09578674326673545,-0.01461605165264744,-0.09066054374919143,-0.010499668091756117,0.690545770408134,-0.48449858239685245,-0.039982849417606756,96.11486714760406,4
42,0.4833836858006042,0.33611111111111114,0.22448979591836732,0.11392405063291139,0.20639534883720928,0.3119953017178094,-0.09044830275089642,-0.05154401640998836,-0.02248340501705693,-0.025602521295169232,-0.002494687030700831,-0.01270830686106005,-0.00019004710076383469,-0.6814133161472294,-0.14159317927275952,-0.027976629093197265,-22.029741290069406,5
43,0.30866062437059405,0.46944444444444444,0.04081632653061224,0.39538346984363365,0.3691860465116279,0.12846865364850976,-0.13416438937214362,-0.10919002642465667,-0.07922858040293591,-0.11467139211068471,-0.020886109906074306,-0.13906897462915654,-0.017951877647545356,0.690545770408134,-0.48449858239685245,-0.039982849417606756,18.324469076133564,6
44,0.44763343403826794,0.24722222222222223,0.5714285714285714,0.11169024571854058,0.2747093023255814,0.1526941711936573,-0.11757769712817616,-0.08253165674310836,-0.04700577110957899,-0.05225961068800009,-0.005779715155881425,-0.03488479332915033,-0.004743589578099186,-0.6814133161472294,-0.14159317927275952,-0.027976629093197265,-104.53843281904,2
45,0.14501510574018117,0.011111111111111112,0.4693877551020408,0.044676098287416234,0.21947674418604649,0.14182939362795477,0.8783776003969956,0.0657779357592548,0.01613067139328025,0.015104233891859152,0.0011453133713646224,0.005929924315079122,0.0003015942712320588,0.690545770408134,-0.48449858239685245,-0.039982849417606756,7.773677078930829,3
46,0.6268882175226587,0.5222222222222223,0.1020408163265306,0.04988830975428146,0.1947674418604651,0.1848480399353986,-0.1382588313440388,-0.11717100134157414,-0.0931473799347083,-0.14971114594066184,-0.042171274278397106,-0.378186728543489,0.7175612858819055,-0.6814133161472294,-0.14159317927275952,-0.027976629093197265,23.14917005277581,1
47,0.16414904330312186,0.375,0.673469387755102,0.03127326880119136,0.2325581395348837,0.20246659815005139,-0.170448899563514,-0.2144614088209372,0.9033723163398968,0.18801247570790894,0.008039199384121329,0.039357884671627624,0.002110380595844192,0.690545770408134,-0.48449858239685245,-0.039982849417606756,-88.69538422026956,4
48,0.6148036253776434,0.0,0.0,0.2680565897244974,0.24854651162790697,0.4671854353252092,-0.1382588313440388,-0.11717100134157414,-0.0931473799347083,-0.14971114594066184,-0.042171274278397106,-0.378186728543489,0.7175612858819055,-0.6814133161472294,-0.14159317927275952,-0.027976629093197265,20.10263511228424,2
49,0.45115810674723056,0.2888888888888889,0.2857142857142857,0.07073715562174236,0.22383720930232556,0.06166495375128468,-0.13810009429804235,-0.11681181988281047,-0.09223954813995411,-0.14999967524722696,-0.04076817314062123,-0.3537849191228329,-0.6952783729036419,0.30132268285208125,0.8750140620202604,-0.055173563137837056,-39.90072299284807,5
50,0.09667673716012093,0.9083333333333333,0.7551020408163265,0.2680565897244974,0.4941860465116279,0.04845103509029511,-0.09595708634249998,-0.05684026255890945,-0.026019493887277836,-0.030965706254700427,-0.0035955171128656174,-0.015861178479836476,0.000535917540202065,0.690545770408134,-0.48449858239685245,-0.039982849417606756,83.92572188079784,6
51,0.6983887210473314,0.2388888888888889,0.4693877551020408,0.1355174981384959,0.2630813953488372,0.6946116576126853,-0.10556853648844414,-0.06792969844613649,-0.03702914063959709,-0.015562761517031622,-0.0029194873233327223,-0.0205532869036832,-0.012916764326373939,0.30132268285208125,0.8750140620202604,-0.055173563137837056,-80.9296084589018,1
52,0.5845921450151057,0.1638888888888889,0.6122448979591836,0.14147431124348472,0.33575581395348836,0.3130230509469975,-0.12826351599755442,-0.09867956134659134,-0.06385815140425576,-0.08613719193314726,-0.011711533382886595,-0.06964063160118644,-0.006118233444771804,-0.6814133161472294,-0.14159317927275952,-0.027976629093197265,-92.57555134649324,1
53,0.7482376636455186,0.2888888888888889,0.4081632653061224,0.09456440804169769,0.18604651162790697,0.6153281456467479,-0.12826351599755442,-0.09867956134659134,-0.06385815140425576,-0.08613719193314726,-0.011711533382886595,-0.06964063160118644,-0.006118233444771804,-0.6814133161472294,-0.14159317927275952,-0.027976629093197265,-65.75531407782248,7
54,0.7381671701913393,0.8805555555555555,0.4693877551020408,0.32017870439314966,0.4011627906976744,0.6496843341653208,-0.1349614275422961,-0.11069781409350984,-0.08177068926044337,-0.1204787836112117,-0.023276270769523932,-0.16001574424098902,-0.020759545157555494,-0.6814133161472294,-0.14159317927275952,-0.027976629093197265,79.22128326532076,7
55,0.7754279959718027,0.85,0.2040816326530612,0.3469843633655994,0.28779069767441856,0.22845397151666422,-0.14277999537398098,-0.1268164860953587,-0.11433304137982521,-0.21472263594066754,0.7702908130226884,0.48134246382848483,0.013869012212505015,-0.6814133161472294,-0.14159317927275952,-0.027976629093197265,54.53156894286474,7
56,0.6837865055387713,0.6083333333333334,0.061224489795918366,0.1906180193596426,0.2311046511627907,0.881808838643371,-0.10556853648844414,-0.06792969844613649,-0.03702914063959709,-0.015562761517031622,-0.0029194873233327223,-0.0205532869036832,-0.012916764326373939,0.30132268285208125,0.8750140620202604,-0.055173563137837056,29.03812596367357,1
57,0.27995971802618325,0.5805555555555556,0.4897959183673469,0.0,0.1947674418604651,0.2541477022463662,-0.09305238007903553,-0.05392056836043504,-0.023426796159230295,-0.02732439886331401,-0.0029690924157630555,-0.014003832307365049,-0.00044224799168043037,-0.6814133161472294,-0.14159317927275952,-0.027976629093197265,58.96910924885381,6
58,0.2769385699899294,0.6361111111111112,0.36734693877551017,0.2680565897244974,0.40261627906976744,0.1507854940537366,0.8783776003969956,0.0657779357592548,0.01613067139328025,0.015104233891859152,0.0011453133713646224,0.005929924315079122,0.0003015942712320588,0.690545770408134,-0.48449858239685245,-0.039982849417606756,71.90647316457623,6
59,0.18630412890231618,0.9055555555555556,0.5306122448979591,0.23752792256142963,0.43023255813953487,0.1079136690647482,0.8783776003969956,0.0657779357592548,0.01613067139328025,0.015104233891859152,0.0011453133713646224,0.005929924315079122,0.0003015942712320588,0.690545770408134,-0.48449858239685245,-0.039982849417606756,72.36080535232716,3
60,0.6591137965760323,0.21944444444444444,0.2040816326530612,0.35294117647058826,0.2383720930232558,0.4354720305388342,-0.2610084297147796,0.9018957621627295,0.05323255106562651,0.043380452852001275,0.002917874988718324,0.014907284118746502,0.0007932870839144449,0.30132268285208125,0.8750140620202604,-0.055173563137837056,-20.27659539165239,1
61,0.4612286002014099,0.04166666666666667,0.14285714285714285,0.0,0.1947674418604651,0.29070621054177065,-0.2610084297147796,0.9018957621627295,0.05323255106562651,0.043380452852001275,0.002917874988718324,0.014907284118746502,0.0007932870839144449,0.30132268285208125,0.8750140620202604,-0.055173563137837056,12.068985454621147,2
62,0.13141993957703924,0.4027777777777778,0.3877551020408163,0.022338049143708117,0.20639534883720928,0.18161797092937892,-0.10893123244364084,-0.07115368095892899,-0.03654215336505462,-0.04359788368713478,-0.00417922464627208,-0.024082985275742944,-0.00033257937588282823,0.690545770408134,-0.48449858239685245,-0.039982849417606756,-28.67776518706639,4
63,0.22658610271903323,0.9805555555555556,0.5102040816326531,0.16232315711094564,0.3648255813953488,0.12347672882102481,-0.13416438937214362,-0.10919002642465667,-0.07922858040293591,-0.11467139211068471,-0.020886109906074306,-0.13906897462915654,-0.017951877647545356,0.690545770408134,-0.48449858239685245,-0.039982849417606756,26.23835258619961,6
64,0.37915407854984884,0.019444444444444445,0.32653061224489793,0.08935219657483247,0.24273255813953487,0.2306562912934958,0.8783776003969956,0.0657779357592548,0.01613067139328025,0.015104233891859152,0.0011453133713646224,0.005929924315079122,0.0003015942712320588,-0.6814133161472294,-0.14159317927275952,-0.027976629093197265,9.453730578090427,6
65,0.2688821752265862,0.30833333333333335,0.22448979591836732,0.1906180193596426,0.28343023255813954,0.08104536778740272,-0.10893123244364084,-0.07115368095892899,-0.03654215336505462,-0.04359788368713478,-0.00417922464627208,-0.024082985275742944,-0.00033257937588282823,0.690545770408134,-0.48449858239685245,-0.039982849417606756,-25.76516719472248,6
66,0.703423967774421,0.8055555555555556,0.12244897959183673,0.08041697691734923,0.21947674418604649,0.7135516076934371,-0.1382588313440388,-0.11717100134157414,-0.0931473799347083,-0.14971114594066184,-0.042171274278397106,-0.378186728543489,0.7175612858819055,-0.6814133161472294,-0.14159317927275952,-0.027976629093197265,44.848310592367234,1
67,0.7250755287009063,0.22777777777777777,0.42857142857142855,0.2122114668652271,0.2965116279069767,0.30333284392893844,-0.1349614275422961,-0.11069781409350984,-0.08177068926044337,-0.1204787836112117,-0.023276270769523932,-0.16001574424098902,-0.020759545157555494,0.30132268285208125,0.8750140620202604,-0.055173563137837056,-72.47005834210925,7
68,0.3882175226586102,0.2777777777777778,0.22448979591836732,0.2494415487714073,0.188953488372093,0.2538540596094553,-0.13090928264570678,-0.10328889095718993,-0.07055103092182528,-0.09637905268506067,-0.014581489269845522,-0.09144038759939178,-0.009150905272633158,-0.6814133161472294,-0.14159317927275952,-0.027976629093197265,-24.454601847257365,3
69,0.4436052366565961,0.09444444444444444,0.2040816326530612,0.38049143708116157,0.23546511627906974,0.008809279107326384,-0.13091012599552704,-0.10328360388187108,-0.07039756525576446,-0.09578674326673545,-0.01461605165264744,-0.09066054374919143,-0.010499668091756117,-0.6814133161472294,-0.14159317927275952,-0.027976629093197265,-3.8530764255663374,5
70,0.2230614300100704,0.9500000000000001,0.5306122448979591,0.268801191362621,0.48110465116279066,0.16546762589928057,0.8783776003969956,0.0657779357592548,0.01613067139328025,0.015104233891859152,0.0011453133713646224,0.005929924315079122,0.0003015942712320588,0.690545770408134,-0.48449858239685245,-0.039982849417606756,46.184347227374005,3
71,0.4642497482376635,0.5611111111111111,0.16326530612244897,0.09977661950856292,0.2209302325581395,0.3566289825282631,-0.10028481868569382,-0.06009058030993696,-0.024345095863158743,-0.044571005032891395,-0.006813491812721254,-0.019680048688036612,0.00687039501510612,0.30132268285208125,0.8750140620202604,-0.055173563137837056,30.373711448872356,2
72,0.7225579053373614,0.13333333333333333,0.3061224489795918,0.03127326880119136,0.19622093023255813,0.41667890177653794,-0.14277999537398098,-0.1268164860953587,-0.11433304137982521,-0.21472263594066754,0.7702908130226884,0.48134246382848483,0.013869012212505015,-0.6814133161472294,-0.14159317927275952,-0.027976629093197265,-26.924123075081255,7
73,0.15961732124874106,0.85,0.2040816326530612,0.1496649292628444,0.2558139534883721,0.09734253413595653,0.8783776003969956,0.0657779357592548,0.01613067139328025,0.015104233891859152,0.0011453133713646224,0.005929924315079122,0.0003015942712320588,0.690545770408134,-0.48449858239685245,-0.039982849417606756,54.53156894286474,3
74,0.7673716012084593,0.7805555555555556,0.12244897959183673,0.23752792256142963,0.24273255813953487,0.23843782117163412,-0.14277999537398098,-0.1268164860953587,-0.11433304137982521,-0.21472263594066754,0.7702908130226884,0.48134246382848483,0.013869012212505015,-0.6814133161472294,-0.14159317927275952,-0.027976629093197265,44.856650638278445,7
75,0.5584088620342396,0.9666666666666667,0.2040816326530612,0.2993298585256888,0.20494186046511625,0.6702393187490824,-0.14224235303336713,-0.1256279381828104,-0.11147395347901608,-0.20430235257193682,-0.6334881659490692,0.6519351519480765,0.015839468188739863,0.30132268285208125,0.8750140620202604,-0.055173563137837056,28.738814833916805,1
76,0.2275931520644512,0.9611111111111111,0.08163265306122448,0.15785554728220402,0.3270348837209302,0.15049185141682572,-0.13416438937214362,-0.10919002642465667,-0.07922858040293591,-0.11467139211068471,-0.020886109906074306,-0.13906897462915654,-0.017951877647545356,0.690545770408134,-0.48449858239685245,-0.039982849417606756,24.272301521977994,3
77,0.4415911379657602,0.9222222222222223,0.5510204081632653,0.1303052866716307,0.2965116279069767,0.32873293202172954,-0.2610084297147796,0.9018957621627295,0.05323255106562651,0.043380452852001275,0.002917874988718324,0.014907284118746502,0.0007932870839144449,0.30132268285208125,0.8750140620202604,-0.055173563137837056,64.58180615378491,2
78,0.07603222557905331,0.1638888888888889,0.08163265306122448,0.0,0.1947674418604651,0.07164880340625458,-0.13091012599552704,-0.10328360388187108,-0.07039756525576446,-0.09578674326673545,-0.01461605165264744,-0.09066054374919143,-0.010499668091756117,0.690545770408134,-0.48449858239685245,-0.039982849417606756,5.031877936787542,4
79,0.4028197381671701,0.3277777777777778,0.42857142857142855,0.022338049143708117,0.21075581395348836,0.32506239906034357,-0.09305238007903553,-0.05392056836043504,-0.023426796159230295,-0.02732439886331401,-0.0029690924157630555,-0.014003832307365049,-0.00044224799168043037,0.30132268285208125,0.8750140620202604,-0.055173563137837056,-61.15190337665619,2
80,0.7628398791540785,0.2638888888888889,0.16326530612244897,0.18019359642591215,0.251453488372093,0.2560563793862869,-0.14277999537398098,-0.1268164860953587,-0.11433304137982521,-0.21472263594066754,0.7702908130226884,0.48134246382848483,0.013869012212505015,0.11783943647410806,0.09998352402639925,1.1134416701513534,-15.297820720392085,1
81,0.5820745216515608,0.8666666666666667,0.12244897959183673,0.0,0.1947674418604651,0.4348847452650125,-0.14224235303336713,-0.1256279381828104,-0.11147395347901608,-0.20430235257193682,-0.6334881659490692,0.6519351519480765,0.015839468188739863,0.30132268285208125,0.8750140620202604,-0.055173563137837056,40.023609615724986,1
82,0.2583081570996979,0.875,0.4693877551020408,0.11169024571854058,0.3168604651162791,0.06665687857876963,0.8783776003969956,0.0657779357592548,0.01613067139328025,0.015104233891859152,0.0011453133713646224,0.005929924315079122,0.0003015942712320588,0.690545770408134,-0.48449858239685245,-0.039982849417606756,81.39149336338787,3
83,0.6817724068479356,0.14166666666666666,0.061224489795918366,0.08935219657483247,0.20203488372093023,0.7603876082807223,-0.10556853648844414,-0.06792969844613649,-0.03702914063959709,-0.015562761517031622,-0.0029194873233327223,-0.0205532869036832,-0.012916764326373939,0.30132268285208125,0.8750140620202604,-0.055173563137837056,9.61026850022018,1
84,0.44108761329305124,0.7555555555555555,0.18367346938775508,0.03127326880119136,0.19912790697674418,0.2835119659374541,-0.10663607257546828,-0.06735846773000612,-0.02644701435972883,-0.06846235178397668,-0.004025734123668817,-0.014571459154120715,0.008770238743910851,-0.6814133161472294,-0.14159317927275952,-0.027976629093197265,55.79993784720562,5
